areaid,tsdatetime,month,population,epi.q75,epi.q95,initdate,epiq95_case
amambay,2016-04-30,4,146883.233032227,51.1878812880194,201.286411170775,20201001,295.655988382176
amambay,2016-05-31,5,146883.233032227,54.6465219155883,152.715073322287,20201001,224.312837023311
amambay,2016-06-30,6,146883.233032227,26.2856687695235,90.1057894242287,20201001,132.350296655518
amambay,2016-07-31,7,146883.233032227,8.30073750616531,189.709290604989,20201001,278.651139403111
amambay,2016-08-31,8,146883.233032227,7.60900938065153,48.3933076421456,20201001,71.0816548360153
amambay,2016-09-30,9,146883.233032227,6.91728125513776,59.3040403984228,20201001,87.1076918559414
amambay,2016-10-31,10,146883.233032227,2.12553076853901,21.9208381345971,20201001,32.1980357598575
amambay,2016-11-30,11,146883.233032227,1.00000003888011,48.4979850456531,20201001,71.2354083905412
amambay,2016-12-31,12,146883.233032227,1.4846476046072,12.9208909774191,20201001,18.9786224042026
amambay,2017-01-31,1,149958.887687683,5.02469705213669,7.75284430285552,20201001,11.62607908072
amambay,2017-02-28,2,149958.887687683,13.6162580215074,85.5596885158781,20201001,128.304357207457
amambay,2017-03-31,3,149958.887687683,20.0601156398995,149.194113340534,20201001,223.729832860966
amambay,2017-04-30,4,149958.887687683,51.1878812880194,201.286411170775,20201001,301.84686325815
amambay,2017-05-31,5,149958.887687683,54.6465219155883,152.715073322287,20201001,229.009825285531
amambay,2017-06-30,6,149958.887687683,26.2856687695235,90.1057894242287,20201001,135.121639562779
